Date,day_sin,day_cos,day_of_week,is_weekend,month,is_tet_period,days_to_tet,days_since_tet,tet_recency_weight,is_public_holiday,holiday_recency_weight,promo_active,promo_intensity,promo_stackable,promo_carryover_5d,expected_sessions,traffic_uncertainty,inventory_fill_rate,inventory_sell_through,inventory_days_since_snapshot,inventory_is_stale_rate,conversion_rate_overall
2017-03-30,0.9992088560679752,0.0397701138460557,3,0,3,0,0,0,0.0,0,0.0,1,12.0,0,5,26971.0,0.1781304219758652,0.9617408632489544,0.1561900208031573,30.0,1.0,0.0084820816176239
2017-03-31,0.9997451236925734,0.0225762630415454,4,0,3,0,0,0,0.0,0,0.0,1,12.0,0,5,24915.0,0.1816211618026047,0.9624209384236532,0.1533479268362758,15.5,0.5,0.0084820816176239
2017-04-01,0.9999855506507186,0.0053757315575838,5,1,4,0,0,0,0.0,0,0.0,1,12.0,0,5,38431.0,0.1864136633794234,0.9631010135983518,0.1505058328693942,1.0,0.0,0.0081165605521407
2017-04-02,0.9999300657962056,-0.0118263906918325,6,1,4,0,0,0,0.0,0,0.0,1,12.0,0,5,40207.0,0.1752767362105368,0.9631010135983518,0.1505058328693942,2.0,0.0,0.0081165605521407
2017-04-03,0.9995786855478958,-0.0290250133219752,0,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,33072.0,0.1934542539511062,0.9631010135983518,0.1505058328693942,3.0,0.0,0.0081165605521407
2017-04-04,0.9989315138848576,-0.0462150469837083,1,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,33989.0,0.173213869017675,0.9631010135983518,0.1505058328693942,4.0,0.0,0.0081165605521407
2017-04-05,0.9979887423155984,-0.0633914048695103,2,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,36364.0,0.1733383542275778,0.9631010135983518,0.1505058328693942,5.0,0.0,0.0081165605521407
2017-04-06,0.9967506498213928,-0.0805490042187416,3,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,34141.0,0.1953871257761857,0.9631010135983518,0.1505058328693942,6.0,0.0,0.0081165605521407
2017-04-07,0.9952176027737294,-0.0976827678217159,4,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,32188.0,0.15786005665556,0.9631010135983518,0.1505058328693942,7.0,0.0,0.0081165605521407
2017-04-08,0.9933900548258936,-0.114787625522127,5,1,4,0,0,0,0.0,0,0.0,1,12.0,0,5,40281.0,0.1864136633794234,0.9617408632489544,0.1561900208031573,8.0,1.0,0.0081165605521407
2017-04-09,0.9912685467787256,-0.1318585157173911,6,1,4,0,0,0,0.0,0,0.0,1,12.0,0,5,34091.0,0.1752767362105368,0.9617408632489544,0.1561900208031573,9.0,1.0,0.0081165605521407
2017-04-10,0.9888537064205885,-0.1488903868564548,0,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,33877.0,0.1934542539511062,0.9617408632489544,0.1561900208031573,10.0,1.0,0.0081165605521407
2017-04-11,0.986146248341595,-0.1658781989346314,1,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,32932.0,0.173213869017675,0.9617408632489544,0.1561900208031573,11.0,1.0,0.0081165605521407
2017-04-12,0.98314697372215,-0.1828169249850199,2,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,35148.0,0.1733383542275778,0.9617408632489544,0.1561900208031573,12.0,1.0,0.0081165605521407
2017-04-13,0.9798567700958664,-0.1997015525660636,3,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,42500.0,0.1953871257761857,0.9617408632489544,0.1561900208031573,13.0,1.0,0.0081165605521407
2017-04-14,0.976276611086932,-0.2165270852448143,4,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,37043.0,0.15786005665556,0.9617408632489544,0.1561900208031573,14.0,1.0,0.0081165605521407
2017-04-15,0.9724075561219968,-0.2332885440754551,5,1,4,0,0,0,0.0,0,0.0,1,12.0,0,5,35179.0,0.1864136633794234,0.9617408632489544,0.1561900208031573,15.0,1.0,0.0081165605521407
2017-04-16,0.9682507501166718,-0.2499809690726521,6,1,4,0,0,0,0.0,0,0.0,1,12.0,0,5,33153.0,0.1752767362105368,0.9617408632489544,0.1561900208031573,16.0,1.0,0.0081165605521407
2017-04-17,0.9638074231367308,-0.2665994206792935,0,0,4,0,0,0,0.0,0,0.0,1,12.0,0,5,28523.0,0.1934542539511062,0.9617408632489544,0.1561900208031573,17.0,1.0,0.0081165605521407
2017-04-18,0.9590788900341132,-0.2831389812281835,1,0,4,0,0,0,0.0,0,0.0,0,0.0,0,5,32079.0,0.173213869017675,0.9617408632489544,0.1561900208031573,18.0,1.0,0.0081165605521407
2017-04-19,0.9540665500578388,-0.2995947563972602,2,0,4,0,0,0,0.0,0,0.0,0,0.0,0,4,35793.0,0.1733383542275778,0.9617408632489544,0.1561900208031573,19.0,1.0,0.0081165605521407
2017-04-20,0.9487718864399473,-0.3159618766579029,3,0,4,0,0,0,0.0,0,0.0,0,0.0,0,3,37700.0,0.1953871257761857,0.9617408632489544,0.1561900208031573,20.0,1.0,0.0081165605521407
2017-04-21,0.9431964659565866,-0.3322354987159043,4,0,4,0,0,0,0.0,0,0.0,0,0.0,0,2,34469.0,0.15786005665556,0.9617408632489544,0.1561900208031573,21.0,1.0,0.0081165605521407
2017-04-22,0.9373419384643772,-0.3484108069446808,5,1,4,0,0,0,0.0,0,0.0,0,0.0,0,1,35014.0,0.1864136633794234,0.9617408632489544,0.1561900208031573,22.0,1.0,0.0081165605521407
2017-04-23,0.9312100364121948,-0.3644830148102912,6,1,4,0,0,0,0.0,0,0.125,0,0.0,0,0,34949.0,0.1752767362105368,0.9617408632489544,0.1561900208031573,23.0,1.0,0.0081165605521407
2017-04-24,0.9248025743285088,-0.3804473662878516,0,0,4,0,0,0,0.0,0,0.1428571428571428,0,0.0,0,0,39024.0,0.1934542539511062,0.9617408632489544,0.1561900208031573,24.0,1.0,0.0081165605521407
2017-04-25,0.9181214482844364,-0.3962991372689181,1,0,4,0,0,0,0.0,0,0.1666666666666666,0,0.0,0,0,32804.0,0.173213869017675,0.9617408632489544,0.1561900208031573,25.0,1.0,0.0081165605521407
2017-04-26,0.9111686353326632,-0.4120336369594263,2,0,4,0,0,0,0.0,0,0.2,0,0.0,0,0,37962.0,0.1733383542275778,0.9617408632489544,0.1561900208031573,26.0,1.0,0.0081165605521407
2017-04-27,0.9039461929224012,-0.4276462092677746,3,0,4,0,0,0,0.0,0,0.25,0,0.0,0,0,33066.0,0.1953871257761857,0.9617408632489544,0.1561900208031573,27.0,1.0,0.0081165605521407
2017-04-28,0.8964562582905575,-0.4431322341826345,4,0,4,0,0,0,0.0,0,0.3333333333333333,0,0.0,0,0,39311.0,0.15786005665556,0.9617408632489544,0.1561900208031573,28.0,1.0,0.0081165605521407
2017-04-29,0.8887010478292915,-0.4584871291400876,5,1,4,0,0,0,0.0,0,0.5,0,0.0,0,0,34984.0,0.1864136633794234,0.9617408632489544,0.1561900208031573,29.0,1.0,0.0081165605521407
2017-04-30,0.8806828564301475,-0.47370635037968,6,1,4,0,0,0,0.0,1,1.0,0,0.0,0,0,33629.0,0.1752767362105368,0.9616820687427694,0.1652144353148932,15.0,0.5,0.0081165605521407
2017-05-01,0.8724040568049612,-0.4887853942889926,0,0,5,0,0,0,0.0,1,1.0,0,0.0,0,0,35419.0,0.1871132179956588,0.9616232742365844,0.174238849826629,1.0,0.0,0.0088478281003981
2017-05-02,0.8638670987837349,-0.503719798736334,1,0,5,0,0,0,0.0,0,0.5,0,0.0,0,0,31907.0,0.1596921020120556,0.9616232742365844,0.174238849826629,2.0,0.0,0.0088478281003981
2017-05-03,0.8550745085896932,-0.518505144391157,2,0,5,0,0,0,0.0,0,0.3333333333333333,0,0.0,0,0,32706.0,0.1718344606342396,0.9616232742365844,0.174238849826629,3.0,0.0,0.0088478281003981
2017-05-04,0.8460288880917339,-0.533137056031809,3,0,5,0,0,0,0.0,0,0.25,0,0.0,0,0,40776.0,0.2056205426820763,0.9616232742365844,0.174238849826629,4.0,0.0,0.0088478281003981
2017-05-05,0.8367329140344921,-0.5476112038402312,4,0,5,0,0,0,0.0,0,0.2,0,0.0,0,0,34742.0,0.1605809067119986,0.9616232742365844,0.174238849826629,5.0,0.0,0.0088478281003981
2017-05-06,0.8271893372462497,-0.5619233046832195,5,1,5,0,0,0,0.0,0,0.1666666666666666,0,0.0,0,0,32822.0,0.1879144008003167,0.9616232742365844,0.174238849826629,6.0,0.0,0.0088478281003981
2017-05-07,0.8174009818249189,-0.5760691233798758,6,1,5,0,0,0,0.0,0,0.1428571428571428,0,0.0,0,0,31502.0,0.1946215412352868,0.9616232742365844,0.174238849826629,7.0,0.0,0.0088478281003981
2017-05-08,0.8073707443023492,-0.5900444739548627,0,0,5,0,0,0,0.0,0,0.125,0,0.0,0,0,38996.0,0.1871132179956588,0.9617408632489544,0.1561900208031573,8.0,1.0,0.0088478281003981
2017-05-09,0.7971015927871943,-0.6038452208771035,1,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,32416.0,0.1596921020120556,0.9617408632489544,0.1561900208031573,9.0,1.0,0.0088478281003981
2017-05-10,0.7865965660866021,-0.6174672802835514,2,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,31077.0,0.1718344606342396,0.9617408632489544,0.1561900208031573,10.0,1.0,0.0088478281003981
2017-05-11,0.7758587728069828,-0.6309066211876704,3,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,40565.0,0.2056205426820763,0.9617408632489544,0.1561900208031573,11.0,1.0,0.0088478281003981
2017-05-12,0.7648913904341225,-0.6441592666722685,4,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,36556.0,0.1605809067119986,0.9617408632489544,0.1561900208031573,12.0,1.0,0.0088478281003981
2017-05-13,0.753697664392914,-0.6572212950663319,5,1,5,0,0,0,0.0,0,0.0,0,0.0,0,0,36185.0,0.1879144008003167,0.9617408632489544,0.1561900208031573,13.0,1.0,0.0088478281003981
2017-05-14,0.742280907086982,-0.6700888411055113,6,1,5,0,0,0,0.0,0,0.0,0,0.0,0,0,35091.0,0.1946215412352868,0.9617408632489544,0.1561900208031573,14.0,1.0,0.0088478281003981
2017-05-15,0.7306444969184916,-0.6827580970759147,0,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,30119.0,0.1871132179956588,0.9617408632489544,0.1561900208031573,15.0,1.0,0.0088478281003981
2017-05-16,0.7187918772884232,-0.6952253139408722,1,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,29307.0,0.1596921020120556,0.9617408632489544,0.1561900208031573,16.0,1.0,0.0088478281003981
2017-05-17,0.7067265555776158,-0.7074868024503348,2,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,35769.0,0.1718344606342396,0.9617408632489544,0.1561900208031573,17.0,1.0,0.0088478281003981
2017-05-18,0.6944521021088763,-0.719538934232584,3,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,30812.0,0.2056205426820763,0.9617408632489544,0.1561900208031573,18.0,1.0,0.0088478281003981
2017-05-19,0.6819721490904629,-0.7313781428679254,4,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,33045.0,0.1605809067119986,0.9617408632489544,0.1561900208031573,19.0,1.0,0.0088478281003981
2017-05-20,0.6692903895412567,-0.7430009249440493,5,1,5,0,0,0,0.0,0,0.0,0,0.0,0,0,35913.0,0.1879144008003167,0.9617408632489544,0.1561900208031573,20.0,1.0,0.0088478281003981
2017-05-21,0.6564105761979381,-0.7544038410927472,6,1,5,0,0,0,0.0,0,0.0,0,0.0,0,0,33719.0,0.1946215412352868,0.9617408632489544,0.1561900208031573,21.0,1.0,0.0088478281003981
2017-05-22,0.6433365204044917,-0.765583517007675,0,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,30096.0,0.1871132179956588,0.9617408632489544,0.1561900208031573,22.0,1.0,0.0088478281003981
2017-05-23,0.6300720909843687,-0.7765366444428655,1,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,36796.0,0.1596921020120556,0.9617408632489544,0.1561900208031573,23.0,1.0,0.0088478281003981
2017-05-24,0.6166212130956382,-0.7872599821916922,2,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,33264.0,0.1718344606342396,0.9617408632489544,0.1561900208031573,24.0,1.0,0.0088478281003981
2017-05-25,0.6029878670694714,-0.7977503570459932,3,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,42164.0,0.2056205426820763,0.9617408632489544,0.1561900208031573,25.0,1.0,0.0088478281003981
2017-05-26,0.5891760872322963,-0.8080046647350754,4,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,38464.0,0.1605809067119986,0.9617408632489544,0.1561900208031573,26.0,1.0,0.0088478281003981
2017-05-27,0.5751899607119775,-0.8180198708443174,5,1,5,0,0,0,0.0,0,0.0,0,0.0,0,0,37792.0,0.1879144008003167,0.9617408632489544,0.1561900208031573,27.0,1.0,0.0088478281003981
2017-05-28,0.5610336262283677,-0.8277930117131022,6,1,5,0,0,0,0.0,0,0.0,0,0.0,0,0,36429.0,0.1946215412352868,0.9617408632489544,0.1561900208031573,28.0,1.0,0.0088478281003981
2017-05-29,0.5467112728685939,-0.8373211953118121,0,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,37677.0,0.1871132179956588,0.9617408632489544,0.1561900208031573,29.0,1.0,0.0088478281003981
2017-05-30,0.5322271388474397,-0.8466016020976267,1,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,33980.0,0.1596921020120556,0.9617408632489544,0.1561900208031573,30.0,1.0,0.0088478281003981
2017-05-31,0.5175855102531889,-0.8556314858488706,2,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,33594.0,0.1718344606342396,0.9601102259381108,0.1735227451077679,15.5,0.5,0.0088478281003981
2017-06-01,0.5027907197793043,-0.8644081744776648,3,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,35023.0,0.1767336825829316,0.958479588627267,0.1908554694123785,1.0,0.0,0.0094720537758511
2017-06-02,0.4878471454423119,-0.8729290708206411,4,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,34130.0,0.1773976570478985,0.958479588627267,0.1908554694123785,2.0,0.0,0.0094720537758511
2017-06-03,0.4727592092862775,-0.881191653407483,5,1,6,0,0,0,0.0,0,0.0,0,0.0,0,0,35091.0,0.1621515051167239,0.958479588627267,0.1908554694123785,3.0,0.0,0.0094720537758511
2017-06-04,0.4575313760742512,-0.8891934772070711,6,1,6,0,0,0,0.0,0,0.0,0,0.0,0,0,35649.0,0.1934132794936665,0.958479588627267,0.1908554694123785,4.0,0.0,0.0094720537758511
2017-06-05,0.442168151967072,-0.8969321743510065,0,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,35826.0,0.1951308680928869,0.958479588627267,0.1908554694123785,5.0,0.0,0.0094720537758511
2017-06-06,0.4266740831899246,-0.9044054548343,1,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,32575.0,0.1787759416756004,0.958479588627267,0.1908554694123785,6.0,0.0,0.0094720537758511
2017-06-07,0.4110537546870351,-0.911611107193024,2,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,39435.0,0.1715404702753291,0.958479588627267,0.1908554694123785,7.0,0.0,0.0094720537758511
2017-06-08,0.3953117887649151,-0.9185469991587164,3,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,40944.0,0.1767336825829316,0.9617408632489544,0.1561900208031573,8.0,1.0,0.0094720537758511
2017-06-09,0.3794528437245443,-0.925211078289358,4,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,35721.0,0.1773976570478985,0.9617408632489544,0.1561900208031573,9.0,1.0,0.0094720537758511
2017-06-10,0.3634816124829063,-0.9316013725767188,5,1,6,0,0,0,0.0,0,0.0,0,0.0,0,0,33686.0,0.1621515051167239,0.9617408632489544,0.1561900208031573,10.0,1.0,0.0094720537758511
2017-06-11,0.3474028211842774,-0.9377159910299092,6,1,6,0,0,0,0.0,0,0.0,0,0.0,0,0,35853.0,0.1934132794936665,0.9617408632489544,0.1561900208031573,11.0,1.0,0.0094720537758511
2017-06-12,0.3312212278016865,-0.9435531242349544,0,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,31576.0,0.1951308680928869,0.9617408632489544,0.1561900208031573,12.0,1.0,0.0094720537758511
2017-06-13,0.3149416207289519,-0.9491110448902284,1,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,37243.0,0.1787759416756004,0.9617408632489544,0.1561900208031573,13.0,1.0,0.0094720537758511
2017-06-14,0.2985688173637202,-0.9543881083175908,2,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,37351.0,0.1715404702753291,0.9617408632489544,0.1561900208031573,14.0,1.0,0.0094720537758511
2017-06-15,0.2821076626819194,-0.9593827529490744,3,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,36969.0,0.1767336825829316,0.9617408632489544,0.1561900208031573,15.0,1.0,0.0094720537758511
2017-06-16,0.2655630278040559,-0.9640935007889756,4,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,34268.0,0.1773976570478985,0.9617408632489544,0.1561900208031573,16.0,1.0,0.0094720537758511
2017-06-17,0.2489398085537665,-0.9685189578512204,5,1,6,0,0,0,0.0,0,0.0,0,0.0,0,0,34308.0,0.1621515051167239,0.9617408632489544,0.1561900208031573,17.0,1.0,0.0094720537758511
2017-06-18,0.2322429240090701,-0.9726578145718654,6,1,6,0,0,0,0.0,0,0.0,0,0.0,0,0,32370.0,0.1934132794936665,0.9617408632489544,0.1561900208031573,18.0,1.0,0.0094720537758511
2017-06-19,0.2154773150467301,-0.976508846196619,0,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,33905.0,0.1951308680928869,0.9617408632489544,0.1561900208031573,19.0,1.0,0.0094720537758511
2017-06-20,0.1986479428801711,-0.9800709131432666,1,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,34714.0,0.1787759416756004,0.9617408632489544,0.1561900208031573,20.0,1.0,0.0094720537758511
2017-06-21,0.1817597875913753,-0.9833429613388902,2,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,35493.0,0.1715404702753291,0.9617408632489544,0.1561900208031573,21.0,1.0,0.0094720537758511
2017-06-22,0.1648178466571979,-0.9863240225317866,3,0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,35661.0,0.1767336825829316,0.9617408632489544,0.1561900208031573,22.0,1.0,0.0094720537758511
2017-06-23,0.1478271334705304,-0.9890132145779884,4,0,6,0,0,0,0.0,0,0.0,1,18.0,0,0,33715.0,0.1773976570478985,0.9617408632489544,0.1561900208031573,23.0,1.0,0.0094720537758511
2017-06-24,0.1307926758567592,-0.9914097417023038,5,1,6,0,0,0,0.0,0,0.0,1,18.0,0,1,35424.0,0.1621515051167239,0.9617408632489544,0.1561900208031573,24.0,1.0,0.0094720537758511
2017-06-25,0.1137195145859496,-0.9935128947338008,6,1,6,0,0,0,0.0,0,0.0,1,18.0,0,2,36412.0,0.1934132794936665,0.9617408632489544,0.1561900208031573,25.0,1.0,0.0094720537758511
2017-06-26,0.0966127018812031,-0.9953220513156602,0,0,6,0,0,0,0.0,0,0.0,1,18.0,0,3,30718.0,0.1951308680928869,0.9617408632489544,0.1561900208031573,26.0,1.0,0.0094720537758511
2017-06-27,0.0794772999236209,-0.9968366760893436,1,0,6,0,0,0,0.0,0,0.0,1,18.0,0,4,35040.0,0.1787759416756004,0.9617408632489544,0.1561900208031573,27.0,1.0,0.0094720537758511
2017-06-28,0.062318379354325,-0.998056320853012,2,0,6,0,0,0,0.0,0,0.0,1,18.0,0,5,42111.0,0.1715404702753291,0.9617408632489544,0.1561900208031573,28.0,1.0,0.0094720537758511
2017-06-29,0.0451410177739719,-0.998980624694158,3,0,6,0,0,0,0.0,0,0.0,1,18.0,0,5,37150.0,0.1767336825829316,0.9617408632489544,0.1561900208031573,29.0,1.0,0.0094720537758511
2017-06-30,0.0279502982402103,-0.999609314096404,4,0,6,0,0,0,0.0,0,0.0,1,18.0,0,5,35611.0,0.1773976570478985,0.9611419135181056,0.1793480995312337,15.0,0.5,0.0094720537758511
2017-07-01,0.0107513077635219,-0.9999422030204416,5,1,7,0,0,0,0.0,0,0.0,1,18.0,0,5,27145.0,0.1778006021651897,0.9605429637872572,0.20250617825931,1.0,0.0,0.0085182346035322
2017-07-02,-0.0064508641981051,-0.9999791929590824,6,1,7,0,0,0,0.0,0,0.0,1,18.0,0,5,23645.0,0.1634467381271921,0.9605429637872572,0.20250617825931,2.0,0.0,0.0085182346035322
2017-07-03,-0.0236511272452315,-0.9997202729664084,0,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,29634.0,0.1812264403732195,0.9605429637872572,0.20250617825931,3.0,0.0,0.0085182346035322
2017-07-04,-0.0408443915432961,-0.9991655196610107,1,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,23817.0,0.1652837272431158,0.9605429637872572,0.20250617825931,4.0,0.0,0.0085182346035322
2017-07-05,-0.0580255693287803,-0.9983150972033183,2,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,30269.0,0.186956011734114,0.9605429637872572,0.20250617825931,5.0,0.0,0.0085182346035322
2017-07-06,-0.0751895764147585,-0.9971692572470178,3,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,25118.0,0.1718538874844356,0.9605429637872572,0.20250617825931,6.0,0.0,0.0085182346035322
2017-07-07,-0.0923313336953912,-0.9957283388645872,4,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,26598.0,0.1552365646578441,0.9605429637872572,0.20250617825931,7.0,0.0,0.0085182346035322
2017-07-08,-0.1094457686489155,-0.993992768446958,5,1,7,0,0,0,0.0,0,0.0,1,18.0,0,5,25459.0,0.1778006021651897,0.9617408632489544,0.1561900208031573,8.0,1.0,0.0085182346035322
2017-07-09,-0.1265278168386831,-0.9919630595773395,6,1,7,0,0,0,0.0,0,0.0,1,18.0,0,5,26766.0,0.1634467381271921,0.9617408632489544,0.1561900208031573,9.0,1.0,0.0085182346035322
2017-07-10,-0.1435724234118113,-0.9896398128792412,0,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,29237.0,0.1812264403732195,0.9617408632489544,0.1561900208031573,10.0,1.0,0.0085182346035322
2017-07-11,-0.1605745445949937,-0.9870237158387384,1,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,26995.0,0.1652837272431158,0.9617408632489544,0.1561900208031573,11.0,1.0,0.0085182346035322
2017-07-12,-0.1775291491870349,-0.984115542601034,2,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,26508.0,0.186956011734114,0.9617408632489544,0.1561900208031573,12.0,1.0,0.0085182346035322
2017-07-13,-0.1944312200476619,-0.9809161537413774,3,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,27766.0,0.1718538874844356,0.9617408632489544,0.1561900208031573,13.0,1.0,0.0085182346035322
2017-07-14,-0.2112757555821793,-0.9774264960104057,4,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,28660.0,0.1552365646578441,0.9617408632489544,0.1561900208031573,14.0,1.0,0.0085182346035322
2017-07-15,-0.2280577712215198,-0.9736476020539838,5,1,7,0,0,0,0.0,0,0.0,1,18.0,0,5,28075.0,0.1778006021651897,0.9617408632489544,0.1561900208031573,15.0,1.0,0.0085182346035322
2017-07-16,-0.2447723008972595,-0.9695805901076308,6,1,7,0,0,0,0.0,0,0.0,1,18.0,0,5,27449.0,0.1634467381271921,0.9617408632489544,0.1561900208031573,16.0,1.0,0.0085182346035322
2017-07-17,-0.2614143985111562,-0.965226663665613,0,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,25338.0,0.1812264403732195,0.9617408632489544,0.1561900208031573,17.0,1.0,0.0085182346035322
2017-07-18,-0.2779791393987801,-0.9605871111248128,1,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,30601.0,0.1652837272431158,0.9617408632489544,0.1561900208031573,18.0,1.0,0.0085182346035322
2017-07-19,-0.2944616217868012,-0.9556633054034704,2,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,29232.0,0.186956011734114,0.9617408632489544,0.1561900208031573,19.0,1.0,0.0085182346035322
2017-07-20,-0.3108569682435036,-0.9504567035349152,3,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,27033.0,0.1718538874844356,0.9617408632489544,0.1561900208031573,20.0,1.0,0.0085182346035322
2017-07-21,-0.3271603271220951,-0.9449688462364056,4,0,7,0,0,0,0.0,0,0.0,1,18.0,0,5,26517.0,0.1552365646578441,0.9617408632489544,0.1561900208031573,21.0,1.0,0.0085182346035322
2017-07-22,-0.343366873996388,-0.939201357453208,5,1,7,0,0,0,0.0,0,0.0,1,18.0,0,5,27599.0,0.1778006021651897,0.9617408632489544,0.1561900208031573,22.0,1.0,0.0085182346035322
2017-07-23,-0.3594718130884232,-0.9331559438780432,6,1,7,0,0,0,0.0,0,0.0,0,0.0,0,5,25790.0,0.1634467381271921,0.9617408632489544,0.1561900208031573,23.0,1.0,0.0085182346035322
2017-07-24,-0.3754703786876202,-0.9268343944460494,0,0,7,0,0,0,0.0,0,0.0,0,0.0,0,4,29863.0,0.1812264403732195,0.9617408632489544,0.1561900208031573,24.0,1.0,0.0085182346035322
2017-07-25,-0.3913578365610259,-0.9202385798054076,1,0,7,0,0,0,0.0,0,0.0,0,0.0,0,3,30138.0,0.1652837272431158,0.9617408632489544,0.1561900208031573,25.0,1.0,0.0085182346035322
2017-07-26,-0.4071294853542516,-0.9133704517637858,2,0,7,0,0,0,0.0,0,0.0,0,0.0,0,2,29732.0,0.186956011734114,0.9617408632489544,0.1561900208031573,26.0,1.0,0.0085182346035322
2017-07-27,-0.4227806579826773,-0.9062320427107696,3,0,7,0,0,0,0.0,0,0.0,0,0.0,0,1,26209.0,0.1718538874844356,0.9617408632489544,0.1561900208031573,27.0,1.0,0.0085182346035322
2017-07-28,-0.4383067230125192,-0.898825465016444,4,0,7,0,0,0,0.0,0,0.0,0,0.0,0,0,25463.0,0.1552365646578441,0.9617408632489544,0.1561900208031573,28.0,1.0,0.0085182346035322
2017-07-29,-0.4537030860313442,-0.8911529104063088,5,1,7,0,0,0,0.0,0,0.0,0,0.0,0,0,25990.0,0.1778006021651897,0.9617408632489544,0.1561900208031573,29.0,1.0,0.0085182346035322
2017-07-30,-0.4689651910076318,-0.8832166493127127,6,1,7,0,0,0,0.0,0,0.0,1,50.0,0,0,31426.0,0.1634467381271921,0.9617408632489544,0.1561900208031573,30.0,1.0,0.0085182346035322
2017-07-31,-0.4840885216389758,-0.8750190302029955,0,0,7,0,0,0,0.0,0,0.0,1,50.0,0,1,25165.0,0.1812264403732195,0.9648378678618512,0.1485676442399625,15.5,0.5,0.0085182346035322
2017-08-01,-0.4990686026885319,-0.8665624788845385,1,0,8,0,0,0,0.0,0,0.0,1,50.0,0,2,28290.0,0.1617381171291728,0.9679348724747482,0.1409452676767676,1.0,0.0,0.0071339176485737
2017-08-02,-0.5139010013093103,-0.8578494977869301,2,0,8,0,0,0,0.0,0,0.0,1,50.0,0,3,26788.0,0.1757751983868939,0.9679348724747482,0.1409452676767676,2.0,0.0,0.0071339176485737
2017-08-03,-0.5285813283559292,-0.8488826652214553,3,0,8,0,0,0,0.0,0,0.0,1,50.0,0,4,31496.0,0.1899286632787273,0.9679348724747482,0.1409452676767676,3.0,0.0,0.0071339176485737
2017-08-04,-0.5431052396834317,-0.8396646346181327,4,0,8,0,0,0,0.0,0,0.0,1,50.0,0,5,30889.0,0.187964973272066,0.9679348724747482,0.1409452676767676,4.0,0.0,0.0071339176485737
2017-08-05,-0.5574684374327892,-0.8301981337405212,5,1,8,0,0,0,0.0,0,0.0,1,50.0,0,5,34707.0,0.1874450535228798,0.9679348724747482,0.1409452676767676,5.0,0.0,0.0071339176485737
